"Exchange.Date","Close","logreturns","forecast","mean_error"
37722,91.69134495,0.00366427184290963,91.69134495,0
37725,91.79447756,0.00112414811618677,91.79447756,0
37726,91.99300751,0.00216043031595436,91.99300751,0
37727,92.36832115,0.00407150633158793,92.36832115,0
37728,92.50024969,0.00142726870009824,92.50024969,0
37733,92.04234907,-0.00496255675168555,92.04234907,0
37734,92.21181695,0.00183950172142389,92.21181695,0
37735,92.47639247,0.00286510656872885,92.47639247,0
37736,92.68849216,0.00229092879233939,92.68849216,0
37739,93.35761385,0.00719310486437674,93.35761385,0
37740,94.3078014,0.0101264867426636,94.3078014,0
37741,95.13622633,0.00874591002422687,95.13622633,0
37742,95.13622633,0,95.13622633,0
37743,96.39044001,0.0130972008499199,96.39044001,0
37746,97.3444723,0.00984892181252484,97.3444723,0
37747,97.90790757,0.00577136969409597,97.90790757,0
37748,97.00395876,-0.00927552855534231,97.00395876,0
37749,96.31525675,-0.0071250539865586,96.31525675,0
37750,97.50767864,0.0123043945420171,97.50767864,0
37753,97.93956451,0.00441946958161132,97.93956451,0
37754,98.30335601,0.00370756729221888,98.30335601,0
37755,98.08835024,-0.00218956146370353,98.08835024,0
37756,98.73422444,0.00656303291816585,98.73422444,0
37757,99.51049175,0.00783144481614961,99.51049175,0
37760,98.68197751,-0.00836075224587152,98.68197751,0
37761,98.29793655,-0.00389929550359103,98.29793655,0
37762,98.13541584,-0.00165471642270099,98.13541584,0
37763,98.53620214,0.00407569591296042,98.53620214,0
37764,99.2029012,0.00674324476085619,99.2029012,0
37767,99.59292176,0.00392383556761633,99.59292176,0
37768,99.37153633,-0.00222537757234864,99.37153633,0
37769,99.48822614,0.00117358908553289,99.48822614,0
37771,100.2159494,0.00728804472065292,100.2159494,0
37774,100.8402814,0.00621054124276021,100.8402814,0
37775,100.9972122,0.00155502160499221,100.9972122,0
37776,102.3868584,0.0136654539520267,102.3868584,0
37777,102.6659078,0.00272173428755895,102.6659078,0
37778,104.2919998,0.0157145526059255,104.2919998,0
37781,104.2919998,0,104.2919998,0
37782,104.8542312,0.00537645600062575,104.8542312,0
37783,105.3267677,0.00449647968780287,105.3267677,0
37784,106.5619346,0.0116587706432494,106.5619346,0
37785,106.078862,-0.00454356302993908,106.078862,0
37788,106.404563,0.0030656626989698,106.404563,0
37789,107.6463327,0.0116026950203247,107.6463327,0
37790,107.5998491,-0.000431911036320898,107.5998491,0
37791,107.3061719,-0.00273307729062555,107.3061719,0
37792,107.3061719,0,107.3061719,0
37795,106.9102422,-0.00369654353994875,106.9102422,0
37796,106.1977149,-0.0066870328525761,106.1977149,0
37797,106.0158534,-0.00171394832080551,106.0158534,0
37798,105.9835795,-0.000304471571531018,105.9835795,0
37799,107.0941317,0.010424011500584,107.0941317,0
37802,107.6963294,0.00560731863765795,107.6963294,0
37803,107.3483783,-0.00323608432287159,107.3483783,0
37804,108.2008042,0.00790938136688091,108.2008042,0
37805,108.7197068,0.00478427408623538,108.7197068,0
37806,109.255625,0.00491724706111274,109.255625,0
37809,110.8254683,0.0142662861386045,110.8254683,0
37810,111.402974,0.0051974175226448,111.402974,0
37811,111.1948027,-0.00187038131084449,111.1948027,0
37812,110.5546087,-0.00577404715177643,110.5546087,0
37813,110.857519,0.00273616890030226,110.857519,0
37816,111.670263,0.00730468444511878,111.670263,0
37817,113.167087,0.0133149240009525,113.167087,0
37818,113.4106399,0.00214984056144374,113.4106399,0
37819,112.2709719,-0.0100998719282064,112.2709719,0
37820,112.7787799,0.00451285867030204,112.7787799,0
37823,112.6955168,-0.000738559605270694,112.6955168,0
37824,112.181675,-0.00456998497869332,112.181675,0
37825,112.7225761,0.00481006597469325,112.7225761,0
37826,112.9120303,0.00167930130528582,112.9120303,0
37827,113.3139007,0.00355282721961725,113.3139007,0
37830,114.9294151,0.0141563083543668,114.9294151,0
37831,114.6512994,-0.00242281531923449,114.6512994,0
37832,114.9545179,0.00264121074837309,114.9545179,0
37833,116.1310926,0.0101831080228694,116.1310926,0
37834,116.5619002,0.00370280245262578,116.5619002,0
37837,117.5330154,0.00829681215615796,117.5330154,0
37838,118.3975332,0.00732861152961739,118.3975332,0
37839,117.0400905,-0.0115313578219176,117.0400905,0
37840,116.7741878,-0.0022744788433382,116.7741878,0
37841,117.3199023,0.0046623602356668,117.3199023,0
37844,117.2139705,-0.000903339086494093,117.2139705,0
37845,117.4255303,0.00180327571962913,117.4255303,0
37846,118.2742971,0.00720213059298747,118.2742971,0
37847,118.84551,0.00481793580996737,118.84551,0
37848,119.1911017,0.00290368729709556,119.1911017,0
37851,120.4141252,0.0102087432532674,120.4141252,0
37852,120.404603,-7.9081889320598e-05,120.404603,0
37853,120.2850663,-0.000993284923077375,120.2850663,0
37854,120.9781157,0.00574518913789834,120.9781157,0
37855,122.3706714,0.0114450613656381,122.3706714,0
37858,122.1496486,-0.0018078077126269,122.1496486,0
37859,121.7319541,-0.00342539087644944,121.7319541,0
37860,123.220732,0.0121557861305073,123.220732,0
37861,123.1500531,-0.000573760414898317,123.1500531,0
37862,124.1944501,0.00844492756784021,124.1944501,0
37865,126.1264235,0.0154362817165019,126.1264235,0
37866,127.5358157,0.0111124675700678,127.5358157,0
37867,129.8822906,0.0182313507564205,129.8822906,0
37868,130.2730126,0.00300376189891782,130.2730126,0
37869,131.1249891,0.00651863833198174,131.1249891,0
37872,131.8441408,0.00546948984526807,131.8441408,0
37873,132.2146159,0.00280600687296495,132.2146159,0
37874,130.2375789,-0.0150661677534876,130.2375789,0
37875,130.8093264,0.00438042667905592,130.8093264,0
37876,132.4763756,0.012663592937451,132.4763756,0
37879,132.6244043,0.00111677314145009,132.6244043,0
37880,134.3382059,0.0128394395168163,134.3382059,0
37881,135.0790486,0.00549960742973532,135.0790486,0
37882,135.1790768,0.00074024197732836,135.1790768,0
37883,135.9320807,0.00555496013713341,135.9320807,0
37886,132.2620694,-0.02737002579532,132.2620694,0
37887,132.9577096,0.00524577614724464,132.9577096,0
37888,133.6770986,0.00539607525687114,133.6770986,0
37889,130.9470432,-0.0206341888939221,130.9470432,0
37890,129.9308724,-0.00779043283148706,129.9308724,0
37893,130.1927858,0.0020137613804323,130.1927858,0
37894,128.9288801,-0.0097553843609246,128.9288801,0
37895,128.7907328,-0.00107207450513425,128.7907328,0
37896,130.1111959,0.0102005771553833,130.1111959,0
37897,132.309786,0.0167565987128322,132.309786,0
37900,132.9574213,0.00488289972494638,132.9574213,0
37901,132.4814255,-0.00358648567051389,132.4814255,0
37902,132.8559086,0.00282269624751397,132.8559086,0
37903,135.212939,0.0175857147510703,135.212939,0
37904,134.836218,-0.00279001977682913,134.836218,0
37907,135.4192319,0.0043145461424059,135.4192319,0
37908,135.7055916,0.00211238353453069,135.7055916,0
37909,136.4619707,0.00555820128511986,136.4619707,0
37910,135.5264833,-0.00687890294697358,135.5264833,0
37911,137.5947583,0.0151457610930263,137.5947583,0
37914,138.3608919,0.00555259925176621,138.3608919,0
37915,138.4614258,0.000726342480296793,138.4614258,0
37916,136.6327941,-0.0132947804936618,136.6327941,0
37917,136.5359204,-0.000709259142198881,136.5359204,0
37918,137.1761568,0.00467818281313104,137.1761568,0
37921,138.1140205,0.0068136635868008,138.1140205,0
37922,139.2234844,0.00800086392074917,139.2234844,0
37923,139.8026221,0.00415114226338975,139.8026221,0
37924,140.589239,0.00561085447046761,140.589239,0
37925,141.1059262,0.0036684178023938,141.1059262,0
37928,142.9558602,0.0130250547046762,142.9558602,0
37929,144.4035946,0.0100762068192228,144.4035946,0
37930,143.920782,-0.00334909629896796,143.920782,0
37931,145.0074389,0.00752202066153007,145.0074389,0
37932,147.1517777,0.0146795116131155,147.1517777,0
37935,147.1405915,-7.60209993604377e-05,147.1405915,0
37936,146.1769239,-0.00657083888054366,146.1769239,0
37937,146.4245019,0.001692254632089,146.4245019,0
37938,147.2237761,0.00544376544135883,147.2237761,0
37939,148.4555808,0.00833207863585361,148.4555808,0
37942,146.7166937,-0.0117823208116112,146.7166937,0
37943,146.8950723,0.00121506453488873,146.8950723,0
37944,145.8135472,-0.00738980644720932,145.8135472,0
37945,145.349414,-0.00318813623282388,145.349414,0
37946,145.9776319,0.00431280845767823,145.9776319,0
37949,147.2449665,0.00864423477911291,147.2449665,0
37950,147.8409251,0.00403922672847035,147.8409251,0
37951,147.8844827,0.00029458138642191,147.8844827,0
37952,148.9070977,0.00689115941532936,148.9070977,0
37953,150.2875681,0.00922797331639913,150.2875681,0
37956,152.9415315,0.017505121864394,152.9415315,0
37957,152.9107255,-0.000201443666993484,152.9107255,0
37958,153.2453333,0.00218586517308417,153.2453333,0
37959,154.1843856,0.00610907249872117,154.1843856,0
37960,154.1807095,-2.38425169287737e-05,154.1807095,0
37963,153.4871667,-0.00450839381276502,153.4871667,0
37964,155.3940512,0.0123471976626117,155.3940512,0
37965,154.3115114,-0.00699079603002684,154.3115114,0
37966,154.796911,0.00314064557164606,154.796911,0
37967,154.7493174,-0.000307505606649272,154.7493174,0
37970,155.2408433,0.00317123815039455,155.2408433,0
37971,153.2664254,-0.0127999892228585,153.2664254,0
37972,152.1575952,-0.00726095524126702,152.1575952,0
37973,152.97098,0.00533143594379837,152.97098,0
37974,153.8012896,0.00541321175228049,153.8012896,0
37977,154.1651264,0.00236283536367665,154.1651264,0
37978,154.5781926,0.00267579196723045,154.5781926,0
37984,155.6067163,0.00663170541173397,155.6067163,0
37985,156.9842554,0.00881374154858516,156.9842554,0
37988,156.9190336,-0.000415553472831398,156.9190336,0
37991,158.033345,0.00707609229378825,158.033345,0
37993,158.033345,0,158.033345,0
37994,159.1052872,0.00676011165712875,159.1052872,0
37995,161.012562,0.0119162200642275,161.012562,0
37998,161.736968,0.0044889745707879,161.736968,0
37999,163.7703731,0.0124939212980184,163.7703731,0
38000,165.0627108,0.00786018449433534,165.0627108,0
38001,166.9882574,0.0115980278259364,166.9882574,0
38002,168.0121001,0.00611250623990589,168.0121001,0
38005,170.8296469,0.0166308417752816,170.8296469,0
38006,172.6443979,0.0105671325932786,172.6443979,0
38007,173.3161619,0.00388347645552045,173.3161619,0
38008,171.5766356,-0.0100874304318568,171.5766356,0
38009,173.3459913,0.0102595253651989,173.3459913,0
38012,173.873168,0.00303656691147225,173.873168,0
38013,175.4090859,0.00879476573939897,175.4090859,0
38014,177.723423,0.0131076588942483,177.723423,0
38015,177.4949899,-0.00128615591531123,177.4949899,0
38016,175.2237073,-0.0128788976143941,175.2237073,0
38019,177.3763706,0.0122103775949105,177.3763706,0
38020,178.3795763,0.00563986838681974,178.3795763,0
38021,177.9798723,-0.00224326403684394,177.9798723,0
38022,176.3543653,-0.00917505694144527,176.3543653,0
38023,176.082404,-0.00154331998060719,176.082404,0
38026,178.2074279,0.0119961070984571,178.2074279,0
38027,180.3430919,0.0119129056538032,180.3430919,0
38028,181.3088131,0.00534062440721161,181.3088131,0
38029,181.5241861,0.00118717440679461,181.5241861,0
38030,181.9372405,0.00227289361451799,181.9372405,0
38033,181.802648,-0.00074004809699435,181.802648,0
38034,182.3656748,0.00309212643359036,182.3656748,0
38035,183.0353347,0.00366534646766858,183.0353347,0
38036,184.3063397,0.00692004289533887,184.3063397,0
38037,184.9599718,0.00354017012815611,184.9599718,0
38040,183.9687435,-0.00537356212215645,183.9687435,0
38041,183.5923584,-0.00204801449126357,183.5923584,0
38042,180.5218986,-0.0168657641074956,180.5218986,0
38043,181.4550008,0.0051556011910403,181.4550008,0
38044,182.6384698,0.00650093046731648,182.6384698,0
38047,182.8141441,0.000961406797213016,182.8141441,0
38048,183.3046885,0.00267970205224444,183.3046885,0
38049,184.2536153,0.00516341978107526,184.2536153,0
38050,184.0119596,-0.00131239926377091,184.0119596,0
38051,182.9832934,-0.00560589754500995,182.9832934,0
38054,182.1824037,-0.00438645245441993,182.1824037,0
38055,182.9357112,0.00412638287798384,182.9357112,0
38056,179.9183409,-0.0166316999134031,179.9183409,0
38057,177.4087008,-0.0140469713919797,177.4087008,0
38058,172.6477261,-0.0272028617230191,172.6477261,0
38061,175.130722,0.0142794247548617,175.130722,0
38062,173.778094,-0.00775351446734351,173.778094,0
38063,173.3030172,-0.00273755661926689,173.3030172,0
38064,176.0686607,0.0158324297344876,176.0686607,0
38065,173.9514432,-0.0120978383751975,173.9514432,0
38068,174.1086761,0.000903481335417844,174.1086761,0
38069,169.8124123,-0.0249853088014529,169.8124123,0
38070,170.7886055,0.00573219586535156,170.7886055,0
38071,171.0470641,0.00151218068935677,171.0470641,0
38072,173.3986814,0.0136547126454261,173.3986814,0
38075,174.2189807,0.00471955779042688,174.2189807,0
38076,176.6460195,0.0138348225683966,176.6460195,0
38077,176.0088868,-0.00361335334818946,176.0088868,0
38078,177.4640857,0.00823376741342852,177.4640857,0
38079,178.4481793,0.00552999266751542,178.4481793,0
38082,180.0648307,0.00901870957374484,180.0648307,0
38083,181.142124,0.00596498201513462,181.142124,0
38084,179.5808443,-0.00865644600766302,179.5808443,0
38085,180.0151755,0.00241566306240326,180.0151755,0
38090,180.6228088,0.00336977191224364,180.6228088,0
38091,181.4862534,0.00476898441155971,181.4862534,0
38092,180.3526375,-0.00626588040942799,180.3526375,0
38093,180.638939,0.00158619523925729,180.638939,0
38096,180.4183961,-0.00122165044711053,180.4183961,0
38097,180.2880338,-0.000722816644615598,180.2880338,0
38098,180.9872164,0.00387064141556515,180.9872164,0
38099,179.9920645,-0.00551363733998933,179.9920645,0
38100,179.3006687,-0.00384865369952081,179.3006687,0
38103,179.5148625,0.00119389383578827,179.5148625,0
38104,179.7983359,0.00157786276749494,179.7983359,0
38105,178.1825406,-0.00902733290531277,178.1825406,0
38106,176.27199,-0.010780333938528,176.27199,0
38107,175.0834683,-0.00676537793948384,175.0834683,0
38110,175.3774345,0.00167759808066847,175.3774345,0
38111,175.5234133,0.000832023116140057,175.5234133,0
38112,175.0516151,-0.00269156925970204,175.0516151,0
38113,175.7903121,0.00421100235924676,175.7903121,0
38114,173.3066575,-0.01422926419884,173.3066575,0
38117,173.3098109,1.81953270406154e-05,173.3098109,0
38118,167.779022,-0.0324330390129779,167.779022,0
38119,169.3626938,0.00939476412369356,169.3626938,0
38120,168.7187855,-0.00380919463511287,168.7187855,0
38121,169.6253209,0.00535867214556252,169.6253209,0
38124,169.3082993,-0.00187070077182039,169.3082993,0
38125,166.0383383,-0.0195025938962949,166.0383383,0
38126,166.5665502,0.00317621515695343,166.5665502,0
38128,168.4180461,0.0110543277185178,168.4180461,0
38131,168.5997594,0.00107836033968223,168.5997594,0
38132,169.4447426,0.00499925278982793,169.4447426,0
38133,168.2941913,-0.00681328467232323,168.2941913,0
38134,168.8722647,0.00342901232393977,168.8722647,0
38135,169.0890506,0.00128290381128693,169.0890506,0
38138,169.7603466,0.00396221379632156,169.7603466,0
38139,169.7603466,0,169.7603466,0
38140,169.1326739,-0.00370425697639032,169.1326739,0
38141,169.3349517,0.00119525655502972,169.3349517,0
38142,169.7152225,0.0022431544850221,169.7152225,0
38145,171.0679326,0.00793887364662904,171.0679326,0
38146,172.8931642,0.0106131114797909,172.8931642,0
38147,173.3330816,0.00254121483900871,173.3330816,0
38148,172.3340319,-0.00578043118817639,172.3340319,0
38149,172.3630372,0.00016829443977695,172.3630372,0
38152,173.034665,0.00388901629757132,173.034665,0
38153,171.9647646,-0.00620235129713631,171.9647646,0
38154,171.1896023,-0.0045178712163807,171.1896023,0
38155,171.6633169,0.00276337096708623,171.6633169,0
38156,171.1691683,-0.002882742817782,171.1691683,0
38159,170.6935394,-0.00278257438542173,170.6935394,0
38160,169.4184848,-0.00749788588888034,169.4184848,0
38161,169.020631,-0.00235111111390474,169.020631,0
38162,169.1790654,0.000936928171588747,169.1790654,0
38163,170.6464069,0.008635907187589,170.6464069,0
38166,170.6464069,0,170.6464069,0
38167,172.004043,0.00792436259660256,172.004043,0
38168,171.6363456,-0.00214001352882498,171.6363456,0
38169,172.5135979,0.00509809294809127,172.5135979,0
38170,173.1387031,0.00361696351901841,173.1387031,0
38173,172.5974821,-0.00313083481140364,172.5974821,0
38174,172.6339224,0.000211106519629745,172.6339224,0
38175,171.5279264,-0.00642720749642933,171.5279264,0
38176,171.3739698,-0.000897963015376924,171.3739698,0
38177,170.5514151,-0.00481132038209431,170.5514151,0
38180,170.6199829,0.000401955154067046,170.6199829,0
38181,169.5317937,-0.00639827857569486,169.5317937,0
38182,169.3608944,-0.00100857481136618,169.3608944,0
38183,168.7717238,-0.00348485277395927,168.7717238,0
38184,167.3228032,-0.00862215513696984,167.3228032,0
38187,165.8011858,-0.00913550529386775,165.8011858,0
38188,164.2969112,-0.00911416955600686,164.2969112,0
38189,163.71814,-0.00352893441029956,163.71814,0
38190,165.6015596,0.0114383690815449,165.6015596,0
38191,162.8355736,-0.01684371902632,162.8355736,0
38194,163.3275425,0.00301670697153167,163.3275425,0
38195,162.219996,-0.00680423374209305,162.219996,0
38196,161.671188,-0.00338884509571269,161.671188,0
38197,162.3774776,0.0043591644922838,162.3774776,0
38198,163.7758607,0.00857505660409164,163.7758607,0
38201,164.5497071,0.00471390539669869,164.5497071,0
38202,164.6870108,0.000834072875198544,164.6870108,0
38203,164.9401246,0.0015357585742537,164.9401246,0
38204,164.2515832,-0.0041832305478815,164.2515832,0
38205,164.8843879,0.00384525263284985,164.8843879,0
38208,163.4382124,-0.00880953581359289,163.4382124,0
38209,161.2445514,-0.0135128477649618,161.2445514,0
38210,161.6833815,0.00271782230901696,161.6833815,0
38211,159.9135781,-0.0110064552142148,159.9135781,0
38212,158.4106097,-0.00944307486582563,158.4106097,0
38215,158.47862,0.000429237062481214,158.47862,0
38216,158.9680067,0.00308327162135047,158.9680067,0
38217,159.7752099,0.00506492300754324,159.7752099,0
38218,159.370044,-0.00253907029930733,159.370044,0
38219,159.3273087,-0.000268187356399885,159.3273087,0
38222,159.4735394,0.00091737968155936,159.4735394,0
38223,160.4136601,0.00587784324072338,160.4136601,0
38224,160.1615902,-0.001572610185681,160.1615902,0
38225,159.8624758,-0.00186932495946479,159.8624758,0
38226,159.7968056,-0.000410876234447244,159.7968056,0
38229,160.2055784,0.00255481235627641,160.2055784,0
38230,160.4637034,0.0016099144533106,160.4637034,0
38231,160.9162217,0.00281609748283795,160.9162217,0
38232,161.5449343,0.00389946748609571,161.5449343,0
38233,161.9424043,0.00245740808120765,161.9424043,0
38236,162.4927442,0.00339260669136454,162.4927442,0
38237,162.0773063,-0.00255992890429546,162.0773063,0
38238,162.6047985,0.00324928695669335,162.6047985,0
38239,162.860452,0.00157100367666096,162.860452,0
38240,162.4748606,-0.00237042562314471,162.4748606,0
38243,163.1175429,0.00394777720715744,163.1175429,0
38244,164.455348,0.00816802962018848,164.455348,0
38245,165.5317144,0.00652371162417875,165.5317144,0
38246,165.8040472,0.00164384828254338,165.8040472,0
38247,166.7000295,0.00538931418537736,166.7000295,0
38250,167.3667436,0.00399150732049325,167.3667436,0
38251,166.6839007,-0.00408826543359631,166.6839007,0
38252,167.6647871,0.00586746262139393,167.6647871,0
38253,168.2839724,0.00368619310901153,168.2839724,0
38254,168.2748717,-5.40808845865826e-05,168.2748717,0
38257,168.4953413,0.00130931788492905,168.4953413,0
38258,167.8483095,-0.00384744945606208,167.8483095,0
38259,168.6095954,0.00452530428366149,168.6095954,0
38260,170.3474764,0.0102543736246137,170.3474764,0
38261,170.4025848,0.000323453503053628,170.4025848,0
38264,171.1059642,0.00411925497416199,171.1059642,0
38265,172.5885611,0.00862746414066073,172.5885611,0
38266,172.8539363,0.00153643662376179,172.8539363,0
38267,172.8490678,-2.81657951628489e-05,172.8490678,0
38268,173.8714786,0.00589762432061924,173.8714786,0
38271,173.6507017,-0.00127057748953252,173.6507017,0
38272,173.6011006,-0.000285678000855327,173.6011006,0
38273,173.2709466,-0.00190360741007467,173.2709466,0
38274,174.2669119,0.00573156565343602,174.2669119,0
38275,174.0066451,-0.00149461159607966,174.0066451,0
38278,174.4871177,0.00275742613339691,174.4871177,0
38279,173.3429739,-0.00657877483403357,173.3429739,0
38280,173.8421918,0.00287580399956422,173.8421918,0
38281,171.5921904,-0.0130272684853958,171.5921904,0
38282,171.3003104,-0.00170245817459946,171.3003104,0
38285,171.2630581,-0.000217491439962636,171.2630581,0
38286,169.3784056,-0.0110654276188615,169.3784056,0
38287,170.499391,0.00659642657439097,170.499391,0
38288,171.0168204,0.00303019170774466,171.0168204,0
38289,170.8666765,-0.000878333765824024,170.8666765,0
38292,171.3261012,0.00268518218960345,171.3261012,0
38293,171.3116402,-8.44098490118128e-05,171.3116402,0
38294,172.2293981,0.00534294294395288,172.2293981,0
38295,173.2213354,0.00574287404847862,173.2213354,0
38296,172.901903,-0.001845773153895,172.901903,0
38299,173.6478029,0.00430472765745726,173.6478029,0
38300,174.5583286,0.00522982045947362,174.5583286,0
38301,175.3623821,0.00459564061538043,175.3623821,0
38302,176.8065955,0.00820186664894162,176.8065955,0
38303,178.3043,0.00843518686362543,178.3043,0
38306,178.7862347,0.00269923140367467,178.7862347,0
38307,178.8089531,0.000127062112722065,178.8089531,0
38308,178.7555907,-0.000298477023639165,178.7555907,0
38309,181.4432442,0.0149234429421723,181.4432442,0
38310,181.5218072,0.000432895679205458,181.5218072,0
38313,181.6216632,0.000549953451768559,181.6216632,0
38314,180.7248052,-0.00495028879649428,180.7248052,0
38315,182.5085121,0.00982135257367212,182.5085121,0
38316,183.8843386,0.00751015181667913,183.8843386,0
38317,184.6589241,0.00420350454851182,184.6589241,0
38320,185.032996,0.00202369598752128,185.032996,0
38321,186.0880914,0.00568600534155017,186.0880914,0
38322,186.6336937,0.00292766729243166,186.6336937,0
38323,187.3438511,0.00379786574606289,187.3438511,0
38324,188.7317083,0.00738076945276411,188.7317083,0
38327,188.6165372,-0.000610423421599116,188.6165372,0
38328,187.6268261,-0.00526102772482684,187.6268261,0
38329,188.8303137,0.00639377805695318,188.8303137,0
38330,188.1634085,-0.00353802122634228,188.1634085,0
38331,187.6206377,-0.00288873986499549,187.6206377,0
38334,188.4012168,0.00415178113672798,188.4012168,0
38335,188.2167232,-0.000979738855551027,188.2167232,0
38336,187.7211806,-0.00263630180408203,187.7211806,0
38337,187.685987,-0.000187495621504219,187.685987,0
38338,187.6071798,-0.000419976744209016,187.6071798,0
38341,186.9910193,-0.00328971712713333,186.9910193,0
38342,188.0823977,0.00581956188149846,188.0823977,0
38343,188.7975698,0.00379522935737242,188.7975698,0
38344,189.8442639,0.00552869056179794,189.8442639,0
38348,191.8665324,0.0105959141850152,191.8665324,0
38349,193.4090234,0.00800725204758201,193.4090234,0
38350,193.1268783,-0.00145986517096208,193.1268783,0
38351,193.4626534,0.00173711472713123,193.4626534,0
38355,195.3532606,0.00972502427201238,195.3532606,0
38356,194.509029,-0.00433092885421793,194.509029,0
38357,194.298046,-0.00108528385554063,194.298046,0
38358,193.2654197,-0.0053288239731426,193.2654197,0
38359,193.2654197,0,193.2654197,0
38362,194.1661815,0.00464992230997829,194.1661815,0
38363,195.329854,0.00597529040739531,195.329854,0
38364,195.1470783,-0.000936166509362124,195.1470783,0
38365,194.3903717,-0.00388515944661894,194.3903717,0
38366,194.6099932,0.00112915844380268,194.6099932,0
38369,195.1378874,0.00270890259621925,195.1378874,0
38370,195.8368163,0.00357531900613495,195.8368163,0
38371,195.5879637,-0.00127152212247772,195.5879637,0
38372,196.5552874,0.00493353211776348,196.5552874,0
38373,195.3045703,-0.00638351350651867,195.3045703,0
38376,195.393293,0.000454175514428279,195.393293,0
38377,194.3082795,-0.00556844714111371,194.3082795,0
38378,195.7980097,0.00763759766466698,195.7980097,0
38379,196.3993571,0.00306655741292161,196.3993571,0
38380,197.2838728,0.00449354771127641,197.2838728,0
38383,197.3092002,0.000128372248616948,197.3092002,0
38384,198.8667087,0.0078627523236019,198.8667087,0
38385,199.8675683,0.00502019394735953,199.8675683,0
38386,201.8286498,0.00976408037694121,201.8286498,0
38387,202.7902416,0.00475308311489364,202.7902416,0
38390,204.2259844,0.00705499517403574,204.2259844,0
