"Exchange Date","Open","High","Low","Close"
38377,194.3082795,194.3082795,194.3082795,194.3082795
38378,195.7980097,195.7980097,195.7980097,195.7980097
38379,196.3993571,196.3993571,196.3993571,196.3993571
38380,197.2838728,197.2838728,197.2838728,197.2838728
38383,197.3092002,197.3092002,197.3092002,197.3092002
38384,198.8667087,198.8667087,198.8667087,198.8667087
38385,199.8675683,199.8675683,199.8675683,199.8675683
38386,201.8286498,201.8286498,201.8286498,201.8286498
38387,202.7902416,202.7902416,202.7902416,202.7902416
38390,204.2259844,204.2259844,204.2259844,204.2259844
38391,206.1870601,206.1870601,206.1870601,206.1870601
38392,206.259691,206.259691,206.259691,206.259691
38393,206.6221471,206.6221471,206.6221471,206.6221471
38394,205.0211012,205.0211012,205.0211012,205.0211012
38397,206.2931024,206.2931024,206.2931024,206.2931024
38398,206.4881847,206.4881847,206.4881847,206.4881847
38399,207.524261,207.524261,207.524261,207.524261
38400,207.7085523,207.7085523,207.7085523,207.7085523
38401,208.0541882,208.0541882,208.0541882,208.0541882
38404,208.287873,208.287873,208.287873,208.287873
38405,209.020464,209.020464,209.020464,209.020464
38406,209.3339593,209.3339593,209.3339593,209.3339593
38407,208.5858691,208.5858691,208.5858691,208.5858691
38408,210.708991,210.708991,210.708991,210.708991
38411,212.1492712,212.1492712,212.1492712,212.1492712
38412,213.2044975,213.2044975,213.2044975,213.2044975
38413,213.0955341,213.0955341,213.0955341,213.0955341
38414,213.8370954,213.8370954,213.8370954,213.8370954
38415,215.0480039,215.0480039,215.0480039,215.0480039
38418,216.2157163,216.2157163,216.2157163,216.2157163
38419,216.9104644,216.9104644,216.9104644,216.9104644
38420,216.9502864,216.9502864,216.9502864,216.9502864
38421,216.8039393,216.8039393,216.8039393,216.8039393
38422,214.6446964,214.6446964,214.6446964,214.6446964
38425,215.7584223,215.7584223,215.7584223,215.7584223
38426,215.6884605,215.6884605,215.6884605,215.6884605
38427,216.0127862,216.0127862,216.0127862,216.0127862
38428,215.4874046,215.4874046,215.4874046,215.4874046
38429,216.6984465,216.6984465,216.6984465,216.6984465
38432,217.4844633,217.4844633,217.4844633,217.4844633
38433,217.7984575,217.7984575,217.7984575,217.7984575
38434,218.2537079,218.2537079,218.2537079,218.2537079
38435,218.1745597,218.1745597,218.1745597,218.1745597
38440,218.7307066,218.7307066,218.7307066,218.7307066
38441,218.8379066,218.8379066,218.8379066,218.8379066
38442,217.8668927,217.8668927,217.8668927,217.8668927
38443,219.8316917,219.8316917,219.8316917,219.8316917
38446,220.5206177,220.5206177,220.5206177,220.5206177
38447,220.0113995,220.0113995,220.0113995,220.0113995
38448,220.7878634,220.7878634,220.7878634,220.7878634
38449,221.611398,221.611398,221.611398,221.611398
38450,222.6419685,222.6419685,222.6419685,222.6419685
38453,224.3984766,224.3984766,224.3984766,224.3984766
38454,223.590587,223.590587,223.590587,223.590587
38455,223.7894085,223.7894085,223.7894085,223.7894085
38456,224.6561128,224.6561128,224.6561128,224.6561128
38457,224.2145743,224.2145743,224.2145743,224.2145743
38460,221.4236548,221.4236548,221.4236548,221.4236548
38461,216.5344584,216.5344584,216.5344584,216.5344584
38462,217.7923188,217.7923188,217.7923188,217.7923188
38463,217.8603661,217.8603661,217.8603661,217.8603661
38464,215.7196006,215.7196006,215.7196006,215.7196006
38467,217.9664794,217.9664794,217.9664794,217.9664794
38468,217.2746669,217.2746669,217.2746669,217.2746669
38469,218.3024667,218.3024667,218.3024667,218.3024667
38470,213.6991713,213.6991713,213.6991713,213.6991713
38471,211.5625183,211.5625183,211.5625183,211.5625183
38474,211.7492174,211.7492174,211.7492174,211.7492174
38475,211.9660213,211.9660213,211.9660213,211.9660213
38476,209.312575,209.312575,209.312575,209.312575
38478,207.9382387,207.9382387,207.9382387,207.9382387
38481,210.1322838,210.1322838,210.1322838,210.1322838
38482,209.851562,209.851562,209.851562,209.851562
38483,210.0279918,210.0279918,210.0279918,210.0279918
38484,208.6963947,208.6963947,208.6963947,208.6963947
38485,209.6239091,209.6239091,209.6239091,209.6239091
38488,209.5327119,209.5327119,209.5327119,209.5327119
38489,209.990662,209.990662,209.990662,209.990662
38490,211.3092093,211.3092093,211.3092093,211.3092093
38491,212.386594,212.386594,212.386594,212.386594
38492,213.2252969,213.2252969,213.2252969,213.2252969
38495,213.2319432,213.2319432,213.2319432,213.2319432
38496,213.8601839,213.8601839,213.8601839,213.8601839
38497,214.5023607,214.5023607,214.5023607,214.5023607
38498,213.3550162,213.3550162,213.3550162,213.3550162
38499,214.5872688,214.5872688,214.5872688,214.5872688
38502,215.3803244,215.3803244,215.3803244,215.3803244
38503,215.6810315,215.6810315,215.6810315,215.6810315
38504,215.7635812,215.7635812,215.7635812,215.7635812
38505,216.2372916,216.2372916,216.2372916,216.2372916
38506,216.3962885,216.3962885,216.3962885,216.3962885
38509,216.3390392,216.3390392,216.3390392,216.3390392
38510,216.3390392,216.3390392,216.3390392,216.3390392
38511,217.1058171,217.1058171,217.1058171,217.1058171
38512,217.6305693,217.6305693,217.6305693,217.6305693
38513,217.7863091,217.7863091,217.7863091,217.7863091
38516,219.2688274,219.2688274,219.2688274,219.2688274
38517,221.1946451,221.1946451,221.1946451,221.1946451
38518,221.5770161,221.5770161,221.5770161,221.5770161
38519,221.4587222,221.4587222,221.4587222,221.4587222
38520,221.8156348,221.8156348,221.8156348,221.8156348
38523,221.8174126,221.8174126,221.8174126,221.8174126
38524,221.9430699,221.9430699,221.9430699,221.9430699
38525,222.8945146,222.8945146,222.8945146,222.8945146
38526,223.4757082,223.4757082,223.4757082,223.4757082
38527,224.2356801,224.2356801,224.2356801,224.2356801
38530,224.2356801,224.2356801,224.2356801,224.2356801
38531,221.6324619,221.6324619,221.6324619,221.6324619
38532,223.453112,223.453112,223.453112,223.453112
38533,225.2895129,225.2895129,225.2895129,225.2895129
38534,226.4502897,226.4502897,226.4502897,226.4502897
38537,227.0398794,227.0398794,227.0398794,227.0398794
38538,227.9689529,227.9689529,227.9689529,227.9689529
38539,229.0155247,229.0155247,229.0155247,229.0155247
38540,230.1830331,230.1830331,230.1830331,230.1830331
38541,227.5517046,227.5517046,227.5517046,227.5517046
38544,230.4711437,230.4711437,230.4711437,230.4711437
38545,232.7458896,232.7458896,232.7458896,232.7458896
38546,233.2407039,233.2407039,233.2407039,233.2407039
38547,234.7438634,234.7438634,234.7438634,234.7438634
38548,234.498726,234.498726,234.498726,234.498726
38551,234.7011757,234.7011757,234.7011757,234.7011757
38552,234.5370584,234.5370584,234.5370584,234.5370584
38553,233.9256952,233.9256952,233.9256952,233.9256952
38554,233.5392985,233.5392985,233.5392985,233.5392985
38555,233.0708769,233.0708769,233.0708769,233.0708769
38558,233.2979527,233.2979527,233.2979527,233.2979527
38559,233.9243274,233.9243274,233.9243274,233.9243274
38560,234.3370733,234.3370733,234.3370733,234.3370733
38561,235.568029,235.568029,235.568029,235.568029
38562,235.8803079,235.8803079,235.8803079,235.8803079
38565,236.6634819,236.6634819,236.6634819,236.6634819
38566,236.6051899,236.6051899,236.6051899,236.6051899
38567,236.9344272,236.9344272,236.9344272,236.9344272
38568,237.5071247,237.5071247,237.5071247,237.5071247
38569,237.2084082,237.2084082,237.2084082,237.2084082
38572,238.0085103,238.0085103,238.0085103,238.0085103
38573,238.5278225,238.5278225,238.5278225,238.5278225
38574,238.9798757,238.9798757,238.9798757,238.9798757
38575,241.978992,241.978992,241.978992,241.978992
38576,241.4836739,241.4836739,241.4836739,241.4836739
38579,242.3006573,242.3006573,242.3006573,242.3006573
38580,242.2181992,242.2181992,242.2181992,242.2181992
38581,243.4337206,243.4337206,243.4337206,243.4337206
38582,242.9571476,242.9571476,242.9571476,242.9571476
38583,242.6541296,242.6541296,242.6541296,242.6541296
38586,244.7269551,244.7269551,244.7269551,244.7269551
38587,245.6081347,245.6081347,245.6081347,245.6081347
38588,246.3560717,246.3560717,246.3560717,246.3560717
38589,243.8120544,243.8120544,243.8120544,243.8120544
38590,241.9581958,241.9581958,241.9581958,241.9581958
38593,242.2819666,242.2819666,242.2819666,242.2819666
38594,242.6746939,242.6746939,242.6746939,242.6746939
38595,243.5826814,243.5826814,243.5826814,243.5826814
38596,245.8806633,245.8806633,245.8806633,245.8806633
38597,246.0149535,246.0149535,246.0149535,246.0149535
38600,244.9914685,244.9914685,244.9914685,244.9914685
38601,246.545992,246.545992,246.545992,246.545992
38602,247.9607717,247.9607717,247.9607717,247.9607717
38603,249.2731848,249.2731848,249.2731848,249.2731848
38604,249.7193261,249.7193261,249.7193261,249.7193261
38607,251.8998912,251.8998912,251.8998912,251.8998912
38608,252.6535018,252.6535018,252.6535018,252.6535018
38609,252.0768175,252.0768175,252.0768175,252.0768175
38610,253.1959685,253.1959685,253.1959685,253.1959685
38611,254.2019922,254.2019922,254.2019922,254.2019922
38614,255.7034405,255.7034405,255.7034405,255.7034405
38615,256.172156,256.172156,256.172156,256.172156
38616,255.8561545,255.8561545,255.8561545,255.8561545
38617,255.5622349,255.5622349,255.5622349,255.5622349
38618,255.4932299,255.4932299,255.4932299,255.4932299
38621,257.0160848,257.0160848,257.0160848,257.0160848
38622,259.2323398,259.2323398,259.2323398,259.2323398
38623,260.6069162,260.6069162,260.6069162,260.6069162
38624,261.9459263,261.9459263,261.9459263,261.9459263
38625,262.4299839,262.4299839,262.4299839,262.4299839
38628,264.4449599,264.4449599,264.4449599,264.4449599
38629,265.3142653,265.3142653,265.3142653,265.3142653
38630,266.28145,266.28145,266.28145,266.28145
38631,265.4024524,265.4024524,265.4024524,265.4024524
38632,261.2986716,261.2986716,261.2986716,261.2986716
38635,263.0819465,263.0819465,263.0819465,263.0819465
38636,265.2339331,265.2339331,265.2339331,265.2339331
38637,268.1189498,268.1189498,268.1189498,268.1189498
38638,267.0525041,267.0525041,267.0525041,267.0525041
38639,264.1003776,264.1003776,264.1003776,264.1003776
38642,262.4404575,262.4404575,262.4404575,262.4404575
38643,262.4022886,262.4022886,262.4022886,262.4022886
38644,262.0169398,262.0169398,262.0169398,262.0169398
38645,256.687366,256.687366,256.687366,256.687366
38646,256.5031072,256.5031072,256.5031072,256.5031072
38649,254.3075126,254.3075126,254.3075126,254.3075126
38650,254.8305081,254.8305081,254.8305081,254.8305081
38651,255.2342505,255.2342505,255.2342505,255.2342505
38652,256.0405204,256.0405204,256.0405204,256.0405204
38653,253.885068,253.885068,253.885068,253.885068
38656,253.5804643,253.5804643,253.5804643,253.5804643
38657,256.2711604,256.2711604,256.2711604,256.2711604
38658,256.9463196,256.9463196,256.9463196,256.9463196
38659,257.8757412,257.8757412,257.8757412,257.8757412
38660,259.8157936,259.8157936,259.8157936,259.8157936
38663,260.4068829,260.4068829,260.4068829,260.4068829
38664,261.7447942,261.7447942,261.7447942,261.7447942
38665,262.664862,262.664862,262.664862,262.664862
38666,263.5437265,263.5437265,263.5437265,263.5437265
38667,264.3820867,264.3820867,264.3820867,264.3820867
38670,265.6395258,265.6395258,265.6395258,265.6395258
38671,266.457419,266.457419,266.457419,266.457419
38672,266.8716152,266.8716152,266.8716152,266.8716152
38673,266.586021,266.586021,266.586021,266.586021
38674,267.8750785,267.8750785,267.8750785,267.8750785
38677,268.5849805,268.5849805,268.5849805,268.5849805
38678,268.6062263,268.6062263,268.6062263,268.6062263
38679,268.8290848,268.8290848,268.8290848,268.8290848
38680,269.3005919,269.3005919,269.3005919,269.3005919
38681,269.7956615,269.7956615,269.7956615,269.7956615
38684,271.1391217,271.1391217,271.1391217,271.1391217
38685,270.9766283,270.9766283,270.9766283,270.9766283
38686,272.40526,272.40526,272.40526,272.40526
38687,273.2011341,273.2011341,273.2011341,273.2011341
38688,273.9762835,273.9762835,273.9762835,273.9762835
38691,274.3886639,274.3886639,274.3886639,274.3886639
38692,274.1136792,274.1136792,274.1136792,274.1136792
38693,275.7163083,275.7163083,275.7163083,275.7163083
38694,277.1009258,277.1009258,277.1009258,277.1009258
38695,277.0769871,277.0769871,277.0769871,277.0769871
38698,278.9706828,278.9706828,278.9706828,278.9706828
38699,279.8798746,279.8798746,279.8798746,279.8798746
38700,280.5901047,280.5901047,280.5901047,280.5901047
38701,280.2139165,280.2139165,280.2139165,280.2139165
38702,280.7197212,280.7197212,280.7197212,280.7197212
38705,283.4390655,283.4390655,283.4390655,283.4390655
38706,284.9446546,284.9446546,284.9446546,284.9446546
38707,285.3841983,285.3841983,285.3841983,285.3841983
38708,287.5726606,287.5726606,287.5726606,287.5726606
38709,290.2315249,290.2315249,290.2315249,290.2315249
38713,291.7212777,291.7212777,291.7212777,291.7212777
38714,294.6024173,294.6024173,294.6024173,294.6024173
38715,295.5776385,295.5776385,295.5776385,295.5776385
38716,298.3615954,298.3615954,298.3615954,298.3615954
38719,299.6465217,299.6465217,299.6465217,299.6465217
38720,296.4366044,296.4366044,296.4366044,296.4366044
38721,298.5049031,298.5049031,298.5049031,298.5049031
38722,298.8036138,298.8036138,298.8036138,298.8036138
38723,300.0878395,300.0878395,300.0878395,300.0878395
38726,300.0878395,300.0878395,300.0878395,300.0878395
38727,301.6452045,301.6452045,301.6452045,301.6452045
38728,301.2144739,301.2144739,301.2144739,301.2144739
38729,303.3733939,303.3733939,303.3733939,303.3733939
38730,303.3904696,303.3904696,303.3904696,303.3904696
38733,303.2068569,303.2068569,303.2068569,303.2068569
38734,302.7657905,302.7657905,302.7657905,302.7657905
38735,300.934641,300.934641,300.934641,300.934641
38736,295.6110289,295.6110289,295.6110289,295.6110289
38737,299.9893117,299.9893117,299.9893117,299.9893117
38740,300.9936926,300.9936926,300.9936926,300.9936926
38741,297.7899215,297.7899215,297.7899215,297.7899215
38742,297.7423867,297.7423867,297.7423867,297.7423867
38743,299.3835386,299.3835386,299.3835386,299.3835386
38744,301.4332692,301.4332692,301.4332692,301.4332692
38747,304.050376,304.050376,304.050376,304.050376
38748,304.0429844,304.0429844,304.0429844,304.0429844
38749,304.4164805,304.4164805,304.4164805,304.4164805
38750,307.3493567,307.3493567,307.3493567,307.3493567
38751,308.659717,308.659717,308.659717,308.659717
38754,308.7224025,308.7224025,308.7224025,308.7224025
38755,309.9762122,309.9762122,309.9762122,309.9762122
38756,307.7239499,307.7239499,307.7239499,307.7239499
38757,307.7009515,307.7009515,307.7009515,307.7009515
38758,308.6818146,308.6818146,308.6818146,308.6818146
38761,308.3782631,308.3782631,308.3782631,308.3782631
38762,308.0893382,308.0893382,308.0893382,308.0893382
38763,307.256089,307.256089,307.256089,307.256089
38764,307.6004517,307.6004517,307.6004517,307.6004517
38765,309.8220089,309.8220089,309.8220089,309.8220089
38768,312.3302611,312.3302611,312.3302611,312.3302611
38769,313.5846809,313.5846809,313.5846809,313.5846809
38770,315.9091876,315.9091876,315.9091876,315.9091876
38771,316.2824888,316.2824888,316.2824888,316.2824888
38772,316.0408446,316.0408446,316.0408446,316.0408446
38775,316.4369068,316.4369068,316.4369068,316.4369068
38776,317.2137145,317.2137145,317.2137145,317.2137145
38777,313.8766352,313.8766352,313.8766352,313.8766352
38778,315.6767522,315.6767522,315.6767522,315.6767522
38779,314.733151,314.733151,314.733151,314.733151
38782,314.9320379,314.9320379,314.9320379,314.9320379
38783,315.1218371,315.1218371,315.1218371,315.1218371
38784,313.6781078,313.6781078,313.6781078,313.6781078
38785,312.5984689,312.5984689,312.5984689,312.5984689
38786,313.5098095,313.5098095,313.5098095,313.5098095
38789,312.7073762,312.7073762,312.7073762,312.7073762
38790,313.6167185,313.6167185,313.6167185,313.6167185
38791,315.9725574,315.9725574,315.9725574,315.9725574
38792,318.8320671,318.8320671,318.8320671,318.8320671
38793,321.1161655,321.1161655,321.1161655,321.1161655
38796,322.2082562,322.2082562,322.2082562,322.2082562
38797,323.7990033,323.7990033,323.7990033,323.7990033
38798,325.4384996,325.4384996,325.4384996,325.4384996
38799,327.9704412,327.9704412,327.9704412,327.9704412
38800,329.0252643,329.0252643,329.0252643,329.0252643
38803,328.9014272,328.9014272,328.9014272,328.9014272
38804,329.5833187,329.5833187,329.5833187,329.5833187
38805,331.5193914,331.5193914,331.5193914,331.5193914
38806,331.5770543,331.5770543,331.5770543,331.5770543
38807,334.4902853,334.4902853,334.4902853,334.4902853
38810,334.024531,334.024531,334.024531,334.024531
38811,336.3261019,336.3261019,336.3261019,336.3261019
38812,335.8059329,335.8059329,335.8059329,335.8059329
38813,337.0281122,337.0281122,337.0281122,337.0281122
38814,338.6382116,338.6382116,338.6382116,338.6382116
38817,339.0796696,339.0796696,339.0796696,339.0796696
38818,338.2844221,338.2844221,338.2844221,338.2844221
38819,337.1742347,337.1742347,337.1742347,337.1742347
38820,335.5391374,335.5391374,335.5391374,335.5391374
38825,335.8660815,335.8660815,335.8660815,335.8660815
38826,335.997919,335.997919,335.997919,335.997919
38827,337.3704515,337.3704515,337.3704515,337.3704515
38828,336.9879623,336.9879623,336.9879623,336.9879623
38831,338.4096275,338.4096275,338.4096275,338.4096275
38832,337.6632861,337.6632861,337.6632861,337.6632861
38833,338.5819082,338.5819082,338.5819082,338.5819082
38834,338.1610179,338.1610179,338.1610179,338.1610179
38835,333.785669,333.785669,333.785669,333.785669
38838,331.280789,331.280789,331.280789,331.280789
38839,331.280789,331.280789,331.280789,331.280789
38840,329.448331,329.448331,329.448331,329.448331
38841,327.6590368,327.6590368,327.6590368,327.6590368
38842,327.9639693,327.9639693,327.9639693,327.9639693
38845,330.8493008,330.8493008,330.8493008,330.8493008
38846,331.7876022,331.7876022,331.7876022,331.7876022
38847,331.700445,331.700445,331.700445,331.700445
38848,333.2945804,333.2945804,333.2945804,333.2945804
38849,333.0101334,333.0101334,333.0101334,333.0101334
38852,326.4540637,326.4540637,326.4540637,326.4540637
38853,313.4355431,313.4355431,313.4355431,313.4355431
38854,315.0914013,315.0914013,315.0914013,315.0914013
38855,304.9812655,304.9812655,304.9812655,304.9812655
38856,294.417131,294.417131,294.417131,294.417131
38859,299.2109412,299.2109412,299.2109412,299.2109412
38860,278.6516975,278.6516975,278.6516975,278.6516975
38861,289.5779508,289.5779508,289.5779508,289.5779508
38863,288.8623936,288.8623936,288.8623936,288.8623936
38866,296.4423658,296.4423658,296.4423658,296.4423658
38867,301.8156967,301.8156967,301.8156967,301.8156967
38868,297.8889911,297.8889911,297.8889911,297.8889911
38869,298.4063147,298.4063147,298.4063147,298.4063147
38870,298.9353137,298.9353137,298.9353137,298.9353137
38873,300.3021151,300.3021151,300.3021151,300.3021151
38874,300.0130221,300.0130221,300.0130221,300.0130221
38875,300.0130221,300.0130221,300.0130221,300.0130221
38876,295.0606873,295.0606873,295.0606873,295.0606873
38877,285.0820139,285.0820139,285.0820139,285.0820139
38880,289.4696817,289.4696817,289.4696817,289.4696817
38881,285.3468578,285.3468578,285.3468578,285.3468578
38882,274.8015189,274.8015189,274.8015189,274.8015189
38883,277.8108104,277.8108104,277.8108104,277.8108104
38884,285.7826224,285.7826224,285.7826224,285.7826224
38887,283.7644498,283.7644498,283.7644498,283.7644498
38888,284.8862113,284.8862113,284.8862113,284.8862113
38889,283.7729928,283.7729928,283.7729928,283.7729928
38890,283.7271559,283.7271559,283.7271559,283.7271559
38891,286.0315766,286.0315766,286.0315766,286.0315766
38894,286.0315766,286.0315766,286.0315766,286.0315766
38895,286.8759714,286.8759714,286.8759714,286.8759714
38896,286.5284626,286.5284626,286.5284626,286.5284626
38897,284.5700743,284.5700743,284.5700743,284.5700743
38898,286.4985486,286.4985486,286.4985486,286.4985486
38901,292.3255337,292.3255337,292.3255337,292.3255337
38902,293.9597273,293.9597273,293.9597273,293.9597273
38903,294.5166083,294.5166083,294.5166083,294.5166083
38904,293.2215818,293.2215818,293.2215818,293.2215818
38905,295.0355177,295.0355177,295.0355177,295.0355177
38908,294.5994785,294.5994785,294.5994785,294.5994785
38909,294.4561926,294.4561926,294.4561926,294.4561926
38910,291.97628,291.97628,291.97628,291.97628
38911,291.4783067,291.4783067,291.4783067,291.4783067
38912,287.900837,287.900837,287.900837,287.900837
38915,286.269135,286.269135,286.269135,286.269135
38916,281.9622336,281.9622336,281.9622336,281.9622336
38917,279.7408049,279.7408049,279.7408049,279.7408049
38918,281.910435,281.910435,281.910435,281.910435
38919,281.1262686,281.1262686,281.1262686,281.1262686
38922,278.9615849,278.9615849,278.9615849,278.9615849
38923,281.0310449,281.0310449,281.0310449,281.0310449
38924,282.0492621,282.0492621,282.0492621,282.0492621
38925,282.7584177,282.7584177,282.7584177,282.7584177
38926,283.9392768,283.9392768,283.9392768,283.9392768
38929,284.7198151,284.7198151,284.7198151,284.7198151
38930,286.8290314,286.8290314,286.8290314,286.8290314
38931,286.2063833,286.2063833,286.2063833,286.2063833
38932,287.6634211,287.6634211,287.6634211,287.6634211
38933,286.8528181,286.8528181,286.8528181,286.8528181
38936,288.7824443,288.7824443,288.7824443,288.7824443
38937,287.5353023,287.5353023,287.5353023,287.5353023
38938,288.5229269,288.5229269,288.5229269,288.5229269
38939,289.4480155,289.4480155,289.4480155,289.4480155
38940,287.4117238,287.4117238,287.4117238,287.4117238
38943,289.5009973,289.5009973,289.5009973,289.5009973
38944,290.9715674,290.9715674,290.9715674,290.9715674
38945,292.4172783,292.4172783,292.4172783,292.4172783
38946,292.1005295,292.1005295,292.1005295,292.1005295
38947,292.8363245,292.8363245,292.8363245,292.8363245
38950,293.0661451,293.0661451,293.0661451,293.0661451
38951,294.6405173,294.6405173,294.6405173,294.6405173
38952,295.1798562,295.1798562,295.1798562,295.1798562
38953,294.0763993,294.0763993,294.0763993,294.0763993
38954,293.3214103,293.3214103,293.3214103,293.3214103
38957,294.3904994,294.3904994,294.3904994,294.3904994
38958,294.6443097,294.6443097,294.6443097,294.6443097
38959,294.6791376,294.6791376,294.6791376,294.6791376
38960,295.2389985,295.2389985,295.2389985,295.2389985
38961,295.8895274,295.8895274,295.8895274,295.8895274
38964,296.7343592,296.7343592,296.7343592,296.7343592
38965,298.9887441,298.9887441,298.9887441,298.9887441
38966,298.5998056,298.5998056,298.5998056,298.5998056
38967,299.2195392,299.2195392,299.2195392,299.2195392
38968,297.3511084,297.3511084,297.3511084,297.3511084
38971,299.0172362,299.0172362,299.0172362,299.0172362
38972,298.1734764,298.1734764,298.1734764,298.1734764
38973,300.4856205,300.4856205,300.4856205,300.4856205
38974,301.8857938,301.8857938,301.8857938,301.8857938
38975,302.4224544,302.4224544,302.4224544,302.4224544
38978,303.5561693,303.5561693,303.5561693,303.5561693
38979,304.5535879,304.5535879,304.5535879,304.5535879
38980,305.2659322,305.2659322,305.2659322,305.2659322
38981,307.8135185,307.8135185,307.8135185,307.8135185
38982,309.1319813,309.1319813,309.1319813,309.1319813
38985,306.4771684,306.4771684,306.4771684,306.4771684
38986,305.99623207,305.99623207,305.99623207,305.99623207
38987,306.90807883,306.90807883,306.90807883,306.90807883
38988,307.41796046,307.41796046,307.41796046,307.41796046
38989,308.04702267,308.04702267,308.04702267,308.04702267
38992,308.05,308.75,306.82,307.6
38993,307.6,307.6,304.79,305.23
38994,305.23,306.57,305.14,306.57
38995,306.57,309.07,306.57,309.07
38996,309.07,309.63,308.54,309.22
38999,309.22,309.22,308.08,308.89
39000,308.89,310.25,308.7,310.25
39001,310.25,310.84,309.81,310.67
39002,310.67,312.13,310.43,312.13
39003,312.13,313.66,312,313.66
39006,313.66,314.54,313.24,313.63
39007,313.63,314.32,311.64,311.78
39008,311.78,313.96,311.78,313.71
39009,313.71,314.28,313.36,314.28
39010,314.28,316.09,314.27,316.09
39013,316.09,317.16,315.7,316.81
39014,316.81,316.97,314.74,315.48
39015,315.48,316.96,315.47,316.44
39016,316.44,316.69,313.69,314.24
39017,314.24,314.4,312.59,313.49
39020,313.49,313.49,309.24,309.8
39021,309.8,311.14,309.62,311.14
39022,311.14,311.33,310.2,311.17
39023,311.17,311.18,309.3,310.07
39024,310.07,311.55,309.9,311.48
39027,311.48,312.59,311.39,312.3
39028,312.3,313.01,311.76,313.01
39029,313.01,313.88,312.68,313.88
39030,313.88,315.22,313.85,315.22
39031,315.22,315.53,313.81,315.53
39034,315.53,316.64,315.33,316.06
39035,316.06,317.09,316.02,316.55
39036,316.55,317.78,316.55,317.66
39037,317.66,318.4,317.23,317.89
39038,317.89,317.89,315.46,316.92
39041,316.92,317.19,314.66,317.19
39042,317.19,319.62,316.89,319.62
39043,319.62,321.33,319.62,320.44
39044,320.44,321.43,320.26,321.22
39045,321.22,321.22,318.56,319.53
39048,319.53,319.53,313.36,313.36
39049,313.36,313.36,306.97,311.38
39050,311.38,316.81,311.38,316.81
39051,316.81,317.85,315.65,317.06
39052,317.06,317.46,315.13,315.74
39055,315.74,316.43,314.31,316.43
39056,316.43,317.24,316.01,317.13
39057,317.13,317.89,316.52,316.94
39058,316.94,318.84,316.63,318.84
39059,318.84,319.85,318.12,319.85
39062,319.85,321.98,319.85,321.98
39063,321.98,324.43,321.97,324.43
39064,324.43,325.87,323.42,325.87
39065,325.87,329.01,325.86,328.82
39066,328.82,332.99,328.79,332.99
39069,332.99,335.36,332.79,335.31
39070,335.31,335.31,332.45,333.81
39071,333.81,339.03,333.81,339.03
39072,339.03,342,339.03,341.89
39073,341.89,344.95,341.89,344.95
39078,344.95,349.61,344.95,349.51
39079,349.51,352.47,349.51,352.47
39080,352.47,354.62,351.54,354.62
39084,354.62,354.62,348.17,350.04
39085,350.04,350.31,346.49,347.68
39086,347.68,347.68,343.58,345.17
39087,345.17,346.54,344.5,346.49
39090,346.49,347.9,345.92,347.11
39091,347.11,350.29,347.11,349.47
39092,349.47,349.47,346.18,349.3
39093,349.3,353.28,349,353.28
39094,353.28,356.33,353.28,355.76
39097,355.76,359.73,355.76,359.72
39098,359.72,360.69,357.68,358.56
39099,358.56,360.16,357.93,359.28
39100,359.28,362.06,359.21,361.26
39101,361.26,362.28,360.75,362.2
39104,362.2,364.49,362.15,362.48
39105,362.48,363.1,361.84,362.38
39106,362.38,364.11,362.38,363.9
39107,363.9,365.54,363.8,364.6
39108,364.6,364.75,362.39,364.62
39111,364.62,366.6,364.62,365.77
39112,365.77,365.91,363.77,365.56
39113,365.56,366.53,364.66,366.53
39114,366.53,368.97,366.53,368.27
39115,368.27,368.56,367.36,368.16
39118,368.16,371.04,368.09,371.03
39119,371.03,374.07,371.03,374.02
39120,374.02,374.59,372.52,374.18
39121,374.18,374.18,366.79,368.37
39122,368.37,371.53,368.37,371.53
39125,371.53,372.87,367.79,368.12
39126,368.12,369.54,367.29,369.51
39127,369.51,370.49,368.2,370.49
39128,370.49,371.46,368.43,369.17
39129,369.17,370.76,368.25,370.76
39132,370.76,372.38,370.57,372.38
39133,372.38,372.43,367.58,368.48
39134,368.48,369.68,366.79,367.59
39135,367.59,368.39,365.59,365.93
39136,365.93,366.49,364.6,366.48
39139,366.48,368.53,366.48,367.06
39140,367.06,367.06,347.8,352.22
39141,352.22,352.22,338.6,349.52
39142,349.52,354.03,342.32,347.17
39143,347.17,349.41,345.95,349.38
39146,349.38,349.38,335.99,342.04
39147,342.04,346.45,342.04,345.84
39148,345.84,349.75,345.84,348.09
39149,348.09,353.89,348.09,353.63
39150,353.63,354.84,351.93,354.41
39153,354.41,356.91,353.19,354.19
39154,354.19,354.68,351.69,351.69
39155,351.69,351.69,341.17,343.24
39156,343.24,349.27,343.24,347.11
39157,347.11,347.26,344.98,346.57
39160,346.57,349.73,346.57,349.73
39161,349.73,351.44,348.58,351.44
39162,351.44,354.05,351.44,354.05
39163,354.05,358.02,354.05,356.05
39164,356.05,358.81,356.05,358.81
39167,358.81,361.57,358.81,359.8
39168,359.8,361.71,359.62,360.12
39169,360.12,360.46,358.21,358.65
39170,358.65,361.79,358.26,361.65
39171,361.65,363.72,361.65,363.54
39174,363.54,366.61,363.54,366.61
39175,366.61,368.2,366.42,368.2
39176,368.2,369.09,367.12,367.95
